-8224,-8736,-7344,1868,3885,-3660,-11640,-4756,-7652,-2207,-2113,-4747,10332,-13216,2192,-2683,-1974,-1732
-7876,-5736,-7656,-5492,-1128,1436,-11724,-4604,-7540,-266,161,-3454,8060,-12860,2872,1100,-3235,-355
-8908,-5448,-6620,-10661,-1763,783,-12416,-3256,-8316,-1047,-898,-3354,9068,-14092,3324,2429,-5018,-53
-11356,-7380,-8744,-4695,-3112,512,-15244,-3264,-8884,-2790,731,-4539,7900,-16112,3804,1574,-2692,287
-12760,-7564,-9520,-18,-5636,2213,-16292,-3120,-9316,-3748,-396,-4933,7612,-15272,2352,1469,-942,1471
-13684,-7856,-10084,-361,-4690,1885,-16688,-956,-10648,-7143,-524,-7000,7688,-16688,2328,149,-1456,1199
-6148,-4960,-6452,789,5621,-1117,-11972,-5680,-7076,-3941,-4602,-4736,5696,-11036,3892,144,613,274
-10504,-6128,-3696,-9997,-567,923,-11736,-2772,-7536,69,-2126,-5027,7276,-12332,3232,-76,-6416,489
-13216,-6708,-7896,-1231,2505,-1357,-14004,-2572,-8392,-4077,-803,-4294,11232,-15860,3072,667,-7033,-627
-13036,-7812,-8928,-136,-410,1746,-15284,-3440,-9572,-2903,-381,-1598,8404,-15708,1408,-593,-2677,-123
-12680,-8004,-8688,866,-179,2343,-15688,-1980,-9452,-4718,-364,-2479,8600,-16824,2724,-2260,54,-193
-12980,-7392,-7884,990,-264,-1,-17040,-1932,-8484,-6409,61,-2975,7612,-17056,2956,329,2594,464
-12344,-6616,-7376,427,-1628,-1020,-15552,-2428,-8508,328,637,-2125,5860,-16400,3372,518,789,1147
-14372,-6868,-7944,2156,-1304,-2388,-16128,-1924,-7976,1364,554,-1629,7000,-16136,3080,1048,-892,-175
-14028,-6196,-8656,-2213,-2123,-4620,-14536,-2700,-8052,2714,656,161,7540,-15464,2728,-469,-2060,-499
-7876,-5736,-7656,-5492,-1128,1436,-11724,-4604,-7540,-266,161,-3454,8060,-12860,2872,1100,-3235,-355
-8908,-5448,-6620,-10661,-1763,783,-12416,-3256,-8316,-1047,-898,-3354,9068,-14092,3324,2429,-5018,-53
-11356,-7380,-8744,-4695,-3112,512,-15244,-3264,-8884,-2790,731,-4539,7900,-16112,3804,1574,-2692,287
-12760,-7564,-9520,-18,-5636,2213,-16292,-3120,-9316,-3748,-396,-4933,7612,-15272,2352,1469,-942,1471
-13684,-7856,-10084,-361,-4690,1885,-16688,-956,-10648,-7143,-524,-7000,7688,-16688,2328,149,-1456,1199
-12332,-8176,-10052,-2905,-3914,2611,-15372,-2736,-10656,-20336,3678,-5521,5500,-15860,3268,268,-1165,2688
-12680,-8216,-8004,-5941,-1869,137,-14428,-512,-11212,1883,-2616,-1497,6504,-16668,3140,1751,-4133,1618
-12660,-11568,-7612,-2565,-392,-1289,-13704,-2592,-8976,-3760,-1498,-5605,6556,-15972,3040,1910,-6751,677
-11784,-9692,-11220,4023,2729,-4544,-13240,-2904,-8668,-2491,-2046,-3580,8792,-15760,2952,1073,-6257,-558
-10484,-9724,-8988,-2107,422,-6001,-13552,-3996,-9156,-648,-5345,-1061,8840,-14816,2136,151,-4885,-320
-10712,-7616,-9008,-4406,-619,-2999,-14756,-4480,-8800,-2650,-2894,86,10068,-15564,1944,-62,-3830,-824
-11456,-6836,-9580,-3903,-2829,-1499,-15564,-4536,-9284,-3063,-1295,-1279,9192,-14988,2144,537,-2704,116
-10844,-6048,-9944,-7916,-3517,-3183,-15260,-4540,-8840,-3863,467,-2533,10444,-14812,1624,-18,-1775,950
-10288,-7020,-9156,-2418,-2401,-1319,-15156,-4656,-9116,-1850,1193,-1606,10268,-14732,1548,-938,-77,786
-10504,-6952,-9724,1230,-1587,1534,-15188,-3720,-8420,-920,540,-548,9580,-14504,1792,-1486,655,1366
-10868,-6584,-9112,-2544,-1524,993,-15200,-2356,-7672,-5607,1242,-337,10208,-14932,1828,-1059,-411,1486
-12500,-5084,-8224,-425,-195,1299,-15528,-3456,-9128,632,2536,4670,11116,-15208,1692,-1545,404,1239
-16952,-4104,-7508,693,955,3438,-18424,-2888,-10044,-4732,3424,1806,8960,-21804,4276,-2800,3051,274
-19388,-2724,-7684,6735,2390,893,-19360,-1560,-12280,-289,1917,2000,1960,-20216,2624,-14,5992,1711
-16024,-956,-6444,9024,-230,5341,-16496,2488,-9640,5920,1546,2958,100,-18840,4504,142,2335,1680
-15500,344,-6440,-1208,-1160,3252,-12856,8436,-9736,-1502,298,-2549,948,-17840,5400,1020,11,1409
-14948,-564,-5836,-2584,-2406,3251,-10848,4524,-13444,6406,5818,1565,3260,-13476,3100,2360,4270,1003
-13532,-1520,-5624,2333,-1809,4346,-13776,1704,-11444,8912,614,1759,1484,-14888,2100,-3923,7424,-493
-14000,-1172,-6416,4567,-590,2714,-14140,1732,-8776,2316,-1293,-1728,444,-17480,2924,-4849,7463,199
-13816,-1976,-6728,3504,-730,-334,-13140,1384,-9204,427,-727,-2486,500,-16676,3116,-482,5779,1247
-14396,-3924,-7240,4955,1895,884,-13780,1264,-10372,1498,-2003,-1396,1560,-17692,2636,466,-661,-195
