7408,8864,3944,-76,-224,-17036,-2244,-19768,5264,-30791,-11735,-28243,4420,-16708,-792,-119,-2431,809
6432,10296,3680,404,2805,-19031,-588,-19272,3440,-28296,-16279,-27318,4104,-16016,-892,-525,-3821,3106
2736,8404,1388,-8991,7013,-26342,1188,-15532,3164,-24016,-13170,-26155,6548,-17816,-136,749,-3893,1555
-1152,10652,5008,1353,7728,-23264,1984,-14636,-1776,-16253,-6770,-24606,5624,-16700,-412,2063,-1047,1760
-4924,13344,4372,10148,6915,-18609,1924,-8028,-5144,-5217,-12967,-22957,4380,-17000,-128,527,417,2323
-8520,16012,3856,3471,8794,-25293,844,-6316,-6360,-7614,-11601,-21069,3272,-17060,-380,748,-544,3218
-11224,15336,5408,5141,2549,-10419,5404,-496,-9392,-3693,-12037,-9936,3840,-17440,172,405,-227,1850
-11036,14868,3792,5988,-62,-7639,5164,132,-12344,-1945,-11002,-9125,3700,-16936,-48,988,442,1339
-9140,17676,5100,3919,-1374,-3555,6512,1356,-15348,965,-11249,-7330,3000,-17732,164,273,1429,1324
-8696,17488,3712,871,859,-2929,8168,2960,-18176,4240,-7382,-4456,3316,-16520,404,740,611,983
-10088,17972,3688,-1007,1352,116,6988,3872,-21572,2666,-1901,-767,2980,-16628,304,98,234,-140
-10080,16108,3548,-2418,818,3858,7544,1928,-20776,5955,5469,3433,3104,-16896,332,-512,432,-476
-10672,15984,4192,-3291,297,6631,7688,-708,-17708,12747,12201,6962,2948,-17040,12,-860,436,-754
-11296,15780,5300,-5331,-681,8100,6336,-2284,-14112,17783,18784,9353,2832,-17108,-64,-1107,574,-989
-11932,18764,6132,-6253,-2362,13986,5564,-5720,-9528,24858,22199,12030,3812,-17332,-196,-1438,161,-1095
6432,10296,3680,404,2805,-19031,-588,-19272,3440,-28296,-16279,-27318,4104,-16016,-892,-525,-3821,3106
2736,8404,1388,-8991,7013,-26342,1188,-15532,3164,-24016,-13170,-26155,6548,-17816,-136,749,-3893,1555
-1152,10652,5008,1353,7728,-23264,1984,-14636,-1776,-16253,-6770,-24606,5624,-16700,-412,2063,-1047,1760
-4924,13344,4372,10148,6915,-18609,1924,-8028,-5144,-5217,-12967,-22957,4380,-17000,-128,527,417,2323
-8520,16012,3856,3471,8794,-25293,844,-6316,-6360,-7614,-11601,-21069,3272,-17060,-380,748,-544,3218
-12528,14676,3560,4469,6904,-19113,804,-612,-5284,427,-14364,-18744,3684,-17412,-92,3058,-241,3184
-12536,17032,2984,4400,3650,-16077,1044,4420,-11492,1489,-15411,-15880,3500,-16896,-100,1434,-18,3278
-10660,17176,2312,5280,2019,-10574,2652,7652,-18824,-1609,-13432,-13391,3028,-17532,556,1067,7,2801
-9460,19452,1712,4659,840,-5777,4148,8696,-23152,-2579,-7406,-8715,3268,-17220,776,1457,-1178,1951
-9264,19724,3116,973,1295,-3059,5584,8400,-22812,4227,343,-1751,2724,-16580,844,394,-60,847
-9408,20972,3628,-1854,1026,2360,4808,5900,-20532,7852,8632,4213,3136,-16776,908,-546,858,78
-12408,21260,3388,-8548,675,3505,4284,2560,-18252,11467,13436,8256,2848,-16608,808,-1444,1479,-689
-12816,17472,4516,-9825,-2777,10410,5604,1452,-14484,14324,20098,10219,3112,-17080,664,-2488,1973,-1319
-12524,18960,4876,-9089,-4513,16589,5572,-3036,-10900,24700,24650,14591,3184,-17192,348,-2785,1994,-1659
-11620,16352,5568,-8013,-5423,21473,4712,-3332,-6344,22908,25647,14997,3336,-17384,-56,-2135,2038,-1970
-9320,15656,6448,-8007,-6495,22612,4116,-7900,-2000,29517,30824,16620,3508,-16960,-244,-1979,902,-1906
-6636,14692,7316,-5297,-6768,25331,1968,-6324,2860,29780,29760,18262,4376,-17492,-788,-885,1607,-1784
-5400,12120,5872,-6200,-9327,21905,-280,-6276,10016,27764,26620,16254,4268,-17140,-336,-1609,1583,-2151
-1176,10952,7688,2720,-9628,27876,-3072,-5212,13624,11819,24670,12643,4540,-17196,-428,-1426,2108,-1933
3800,9376,8676,7985,-11889,21868,-5476,-5748,15804,11328,17225,17147,4896,-17168,-728,-136,2548,-2039
408,8728,4412,120,-8204,23038,-9164,-4476,16056,7237,14973,18526,4576,-17112,-852,840,2263,-1991
4424,6188,3552,-2040,-11181,18578,-10636,-5196,16964,7650,12637,22369,4628,-17000,-280,1099,1370,-1520
8208,5728,1448,-871,-10150,20548,-11484,-5644,17328,1810,10774,20550,5580,-17284,-76,1427,1562,-1636
11516,960,-1752,-4241,-12769,16753,-12924,-7388,17288,1811,6447,21692,5344,-17200,272,1288,2181,-1965
15480,-1516,-1320,-4406,-9272,10497,-12936,-9640,18764,-3815,4070,14498,5152,-16716,192,684,1754,-1259
18492,-3224,-2660,319,-8857,10989,-11844,-11072,16968,-5614,458,9777,4956,-16552,448,646,1633,-1146
20012,-4836,-4896,-459,-4854,3224,-11368,-14096,16440,-2883,-1849,3536,5288,-16620,412,119,886,-416
19940,-5680,-4520,3409,486,1805,-10388,-13360,14548,-3800,-4751,-3763,5376,-16156,484,320,110,-135
18336,-3296,-3880,2242,2990,-8932,-9960,-13080,13228,-8895,-6211,-11697,5308,-16552,584,-516,-476,568
15256,-1412,-2976,2664,4398,-14453,-8796,-13280,14900,-10945,-5354,-17645,5308,-16472,224,-611,-1385,1255
12672,2924,-1652,3065,6332,-17212,-8608,-12512,14160,-14348,-5865,-22169,5604,-16856,124,-600,-1137,1410
10908,5324,-944,-6740,2904,-28247,-6468,-11480,14680,-19713,-6670,-24814,5696,-16500,-380,-1764,-1658,2012
7140,5944,1852,-7661,10652,-25697,-4024,-15796,12060,-30486,-6315,-29457,4852,-17160,-156,-959,-992,1107
5948,13524,5108,-13064,7532,-25202,-464,-15332,9908,-31707,-7792,-27812,5440,-17016,-360,-1307,-965,1569
2360,10032,5048,995,9019,-20704,2548,-18240,3876,-30322,-8694,-26208,4528,-16896,-416,-1498,-1361,1646
-11932,18764,6132,-6253,-2362,13986,5564,-5720,-9528,24858,22199,12030,3812,-17332,-196,-1438,161,-1095
-11448,17344,7524,-9321,-3303,13317,5380,-6796,-4528,27881,26999,10276,3064,-16940,-360,-1684,1233,-1780
-11764,16544,8016,-5514,-7244,22193,5040,-7216,1064,27243,27183,10774,4160,-17416,-328,-2033,201,-1291
-9652,16128,8156,-6689,-9661,23450,2764,-6804,6348,28828,25016,13423,3888,-17112,-956,-13,1435,-1578
-7916,15412,7632,-7015,-11494,25590,1088,-3280,8780,26980,23043,15236,3872,-17184,288,-940,1266,-1721
-4676,11996,7900,-6604,-12969,26447,-1800,-4112,12664,15767,18667,15039,4048,-16936,-592,-372,1160,-1141
-1576,8844,7060,-5313,-13628,25392,-4644,-6220,14436,10264,17952,16664,4844,-17144,-944,491,1140,-1315
1556,6492,5608,-730,-13259,30822,-7300,-5708,16816,14868,17140,20562,4120,-17012,-684,614,1643,-1507
4500,2632,3104,-2391,-14146,25645,-9000,-2332,17884,16450,15981,23690,4676,-17048,-300,783,1399,-1630
7524,-5216,4584,13454,-4839,32767,-10284,-3304,17912,831,12487,16594,4848,-16996,-616,813,1770,-1929
13196,-200,1776,-3304,-7972,21327,-12500,-5692,19940,8240,10614,19461,4776,-16848,-236,522,2332,-1750
14924,-8008,292,-6411,-8846,4147,-12672,-4520,19024,1784,5915,11982,4864,-17224,64,265,1299,-1429
16592,-7248,-1092,178,-4785,2096,-11704,-7012,19508,-1145,3507,7780,4968,-16660,-180,439,1277,-798
17316,-6912,-2596,2626,-3278,-3139,-11480,-9360,20348,-1118,-547,1315,4640,-16404,224,65,1142,-418
17384,-3800,-2672,4624,408,-9252,-11560,-9200,19288,-3918,-4961,-6053,4760,-16696,204,141,-604,253
14660,-2064,-1952,5850,2808,-15856,-10764,-8536,18324,-15019,-8858,-15400,5252,-16480,24,-344,-1331,991
