21272,-7724,-15124,-6476,391,13480,8776,9240,-24424,-1064,8507,-17120,4872,-16472,1704,-260,-3601,-545
23140,-9180,-21000,6012,10793,11848,9772,11476,-29400,-7294,15736,-10258,5128,-15168,780,-2267,-5045,-2003
18176,-8716,-26636,11886,20451,4760,6528,12552,-29936,-6827,23300,2283,6212,-15976,-476,-4404,-5651,-1151
11844,-11696,-20396,6687,27068,-1211,2320,14908,-27280,-4894,30209,8357,6932,-16044,-504,-5761,-3814,-1329
8612,-10296,-15580,9303,27788,-4843,1632,10148,-20876,-13483,30868,8280,5564,-16608,-1340,-7265,-1620,-1121
16700,7872,-15632,2014,-18076,-5373,7184,5152,-21472,22692,-8659,-27322,4852,-16512,-972,5349,-8618,-1538
16968,7456,-15532,-1935,-14560,-7713,5040,2388,-23300,24442,-2884,-27738,6628,-16776,-1200,5192,-12936,343
17472,7576,-17312,-4381,-10013,-6629,5452,3404,-23872,17146,3215,-31133,4860,-17492,-1448,5186,-14856,110
17636,3844,-16484,-7924,-5070,1241,4712,644,-25624,14142,9522,-30045,4260,-17360,-1164,4238,-16220,224
20796,1264,-15160,-6516,2580,13049,4520,1604,-25784,11760,13953,-28246,4976,-16112,-1072,4755,-17020,1229
22616,6324,-17392,-6806,13069,6678,4568,1764,-23828,8254,18850,-27442,6384,-17940,616,4641,-19432,-1402
20024,1500,-17728,-7161,18745,3047,5796,1884,-24132,6260,18530,-22754,6768,-15544,-2468,2307,-11753,-2535
18264,-1052,-15612,-3919,23354,9375,5704,6796,-21068,5733,18758,-15875,4108,-15996,-1784,-2839,-2446,-1108
17328,-2612,-12684,4721,22611,16674,7104,8624,-20180,-4036,17270,-13250,2444,-18092,-2812,-4417,-2842,-1920
13844,-1792,-11300,7530,19367,13123,6584,9040,-14500,-2179,21993,-5875,5220,-15652,-5052,-1829,-7078,-429
23140,-9180,-21000,6012,10793,11848,9772,11476,-29400,-7294,15736,-10258,5128,-15168,780,-2267,-5045,-2003
18176,-8716,-26636,11886,20451,4760,6528,12552,-29936,-6827,23300,2283,6212,-15976,-476,-4404,-5651,-1151
11844,-11696,-20396,6687,27068,-1211,2320,14908,-27280,-4894,30209,8357,6932,-16044,-504,-5761,-3814,-1329
8612,-10296,-15580,9303,27788,-4843,1632,10148,-20876,-13483,30868,8280,5564,-16608,-1340,-7265,-1620,-1121
5664,-10616,-13080,10240,24000,-10962,2136,7796,-12616,-13564,27399,8925,5604,-16852,-1612,-7518,-3179,-931
3808,-9952,-7524,15452,21236,-12961,992,4588,-6696,-21113,24534,5839,4724,-17016,-1356,-4707,-2326,-3167
1088,-11388,-3012,24280,22608,-16424,840,1188,-1376,-24111,15504,5494,5172,-16536,-2080,-4659,-4161,-2526
1580,-4416,-2256,22036,10300,-12719,-952,-948,1116,-20596,4468,7212,5780,-16788,-3444,-4968,-8169,-2128
3096,-1708,-3204,23920,1456,-8702,-208,-4352,2424,-15500,-5393,7003,6232,-16636,-4804,518,-6277,-3577
3752,4396,-5740,31924,1693,-8727,2368,-5508,-968,-11801,-13562,4104,6568,-16500,-4188,3740,-5758,-2264
4548,6924,-8240,26356,-8330,-2696,5808,-7248,-4216,-8799,-21985,-1165,6988,-17332,-3464,4399,-9398,-596
7012,10692,-12616,23881,-14308,-1133,8564,-6828,-10176,-5845,-24813,-5155,5508,-17160,-2964,5255,-9089,-207
8644,11224,-13212,19238,-17837,-2214,10444,-8072,-12832,2644,-27091,-7719,5640,-15788,-3168,4888,-5856,281
10708,10228,-15548,18052,-19880,1430,11196,-5080,-16396,11066,-27112,-13703,6208,-16792,-1944,4649,-4870,514
11728,12264,-17980,13362,-20659,879,11668,-2840,-19380,15248,-24837,-22014,4084,-17468,-16,6813,-4687,-480
13612,9936,-18984,6864,-20850,4904,9472,-1192,-24132,22121,-18888,-28772,3152,-17112,-2384,4796,-4589,-1496
18652,6232,-21980,-3284,-20744,8013,8620,-656,-30060,22407,-8240,-32768,1996,-18052,-1284,3600,-7221,-1326
21512,9248,-20124,-1207,-989,8063,6436,1148,-28504,24038,3935,-32768,1556,-17072,-2196,6792,-12817,-1293
22720,4832,-16376,-3249,6221,3872,4936,3160,-29064,18418,12148,-32768,2328,-15484,-2780,5120,-19516,1450
21988,2020,-15108,-7755,13198,-1993,3636,3272,-26900,13992,19765,-32768,2784,-16316,-2052,2434,-23928,-555
19876,-756,-14996,-4035,18718,1685,4976,2416,-25024,10606,22411,-28599,4072,-17092,-4004,746,-25006,-1210
18664,-128,-15740,-63,22975,3886,6632,3692,-22968,5610,22997,-20865,6804,-18268,-2760,4386,-18186,-1027
18200,-1840,-14516,6219,26183,2862,6468,3660,-20752,3097,23647,-11892,3528,-14232,-4188,1189,-10105,512
16024,-580,-13104,10517,28255,1512,7240,7224,-17744,-1509,24439,-8243,4736,-14960,-2592,-6638,-10260,-1151
12360,-6228,-9432,11810,27437,4442,6900,8288,-15580,-6036,23132,-1595,4592,-18512,-4644,-3755,-6476,-3164
11192,-3556,-6096,8975,16884,7535,7788,8828,-8720,-5740,24163,764,3496,-15068,-4824,-1369,-7570,-1921
10808,-3008,-3176,17557,16713,6191,10612,5392,-924,-5378,20659,-757,2828,-14456,-5276,-5318,-11785,-2865
10576,-3856,-1384,25593,13283,6022,6948,6424,-20,-4597,17420,614,4132,-15972,-6164,-6307,-10714,-4037
9844,-2404,-3276,25809,6227,2697,6208,4028,3264,-6863,12124,680,6664,-18980,-5168,-2618,-8948,-5483
10552,-3860,-3720,26452,3448,4386,4184,3772,3460,-6642,7780,1904,5556,-15804,-5636,1477,-11164,-4361
11016,340,-5000,28550,-300,3538,2884,3304,5672,-5091,1895,1951,4944,-18028,-4960,4205,-9759,-3463
10612,1312,-5520,25913,-3876,121,4024,-300,5776,-7220,-4204,-1198,5692,-15968,-4544,5760,-11881,-3689
10972,3840,-6236,27935,-4910,991,6196,-832,3784,-4452,-12864,-2509,6872,-14452,-4380,4684,-14169,-3966
10792,7540,-6576,18550,-11096,-2451,8696,-1464,-1892,-3796,-18680,-3711,6668,-16844,-4244,5107,-14167,-4091
11600,2956,-4352,22236,-11535,1368,11348,-3584,-4052,-1859,-21803,-2986,6528,-17784,-3276,7440,-12205,-2970
13844,-1792,-11300,7530,19367,13123,6584,9040,-14500,-2179,21993,-5875,5220,-15652,-5052,-1829,-7078,-429
11508,-2720,-9540,14399,16950,9522,6076,7644,-12432,-4075,20549,-3318,4504,-16572,-2240,-586,-11754,-1273
10116,-9512,-7540,21193,12951,6770,6676,11748,-8564,-6764,19057,-2309,4248,-16468,-2804,490,-11844,-2053
9232,-5476,-8736,30618,16256,-1425,6696,10200,-4560,-17670,19859,-2971,3740,-16216,-1284,-420,-4671,-2159
9280,-6600,-4508,22278,6843,-11645,5164,7516,-2008,-13127,15424,2223,3168,-15180,-3956,-5803,-5085,-1129
8364,-2356,-6676,26970,6298,-4365,4100,6832,2088,-10770,10488,2444,4156,-17696,-5080,-4832,-7061,-3125
9116,-64,-6148,27015,2195,-1810,4164,4148,4304,-8972,6700,2133,4524,-17160,-5216,10,-10078,-3908
10524,2560,-6424,28889,835,2247,4868,2868,4948,-10437,748,683,5304,-15860,-5724,2716,-14586,-4262
10508,3920,-7036,28870,-1408,2938,5420,972,4824,-10473,-5747,930,6748,-17292,-4044,4806,-17823,-5117
10648,6432,-7136,28355,-2641,-253,6800,-1164,3052,-7612,-11140,1686,7116,-16392,-4064,8150,-18897,-4554
10836,7080,-7352,23165,-5864,-761,9232,-5240,-2028,-3566,-15704,1828,7140,-16692,-3740,8757,-12885,-1592
11596,8892,-6664,21473,-7039,-1366,9736,-5312,-4072,5352,-19174,2063,6948,-15520,-2628,5109,-11282,-1334
12800,6508,-7108,19536,-12467,2461,10828,-5012,-7252,11463,-22869,-2208,7592,-16040,-3224,2466,-10734,-2395
12608,8256,-9060,16964,-15158,-1448,10104,-6380,-12128,16348,-27689,-9824,7980,-14812,-2848,4261,-9793,-2896
14136,7396,-8904,15256,-20449,-2267,9872,1684,-17496,21258,-30101,-21663,7532,-16044,-3976,4811,-9932,-1697
15288,5608,-11876,12257,-25157,-1011,3780,704,-25640,23251,-25609,-30575,6000,-15656,-2072,5489,-9251,-244
14168,8684,-14168,11787,-20568,-2760,3620,3216,-25520,20358,-16160,-32768,6328,-16256,-1616,3146,-10668,-47
17052,3480,-12060,10563,-19596,2405,900,1680,-28900,18016,-6386,-32768,6448,-16860,-2224,4880,-11029,-91
20996,4456,-17916,5756,-15763,8364,-132,2208,-26720,15986,3820,-32768,4740,-16564,-772,5931,-10245,-1015
22372,2272,-19516,-5462,-8586,5345,-4,1736,-26116,10879,11323,-32768,4740,-17744,-1536,4815,-14801,23
21032,1236,-17776,-5156,5953,5566,1508,-156,-26580,7988,17602,-32768,5364,-15736,-2216,2813,-17071,263
21212,112,-15376,-5907,15019,4194,2624,3204,-26100,3543,21942,-29033,6812,-15892,-1384,3118,-18421,58
21288,-3568,-14924,-8550,17907,6522,3024,2696,-25252,3032,23601,-21088,7640,-17936,-1076,6551,-14799,-141
18576,-4584,-16560,-764,23870,6493,4660,5552,-22312,-1492,24374,-13255,5800,-15304,-456,2869,-10029,-879
18188,-6416,-15268,1908,24655,5374,5748,8116,-20880,-3311,22324,-8070,5320,-15436,-2412,-4255,-7448,-674
14980,-8688,-12432,8279,24248,4343,4784,7400,-20508,-2040,21232,-1408,4456,-18264,-1628,-3212,-5059,-959
11392,-6144,-9844,10330,19893,1266,4776,11524,-15400,-7723,21165,-850,3860,-16752,-2776,-1657,-5554,-1489
9788,-7196,-5360,16008,15744,537,4480,8728,-9856,-11753,22603,1746,4196,-15584,-3604,-1521,-8059,-1389
8032,-3540,-6124,19032,11089,-2936,4352,8344,-6076,-4194,15000,4848,6248,-16896,-3112,-3179,-7984,-1237
6616,-5260,-3852,19417,7052,-4094,4068,8240,-3132,-6826,11858,5488,4780,-17028,-2888,-3636,-4281,-1233
8800,-2356,-2092,21878,2827,-4822,4000,6440,-788,-13559,8276,2192,3668,-17216,-2728,-2181,-2915,-1520
7568,0,-3936,19615,-1853,-5459,4368,4156,1592,-12399,3138,2805,2484,-16116,-5048,-1160,-1934,98
8388,2440,-5320,25247,-2525,-2809,5356,1260,2832,-12740,-1485,887,3040,-16132,-4560,-1748,-5833,-639
9540,3908,-5740,23170,-3873,-3575,6468,344,3100,-12682,-6326,-380,5068,-18272,-5488,-263,-8504,-1805
10348,6048,-6584,21935,-7200,-3046,7520,-3676,720,-9295,-11362,-568,5280,-17060,-3512,3059,-9382,-2130
10536,6104,-7472,19993,-11583,-1288,9220,-3688,-2448,-4279,-17637,-3161,5672,-16800,-3440,5631,-11559,-1747
11452,8864,-9796,17773,-15656,-1491,11112,-4688,-4344,666,-19866,-5116,5960,-16532,-3352,4887,-8932,-1223
12256,7764,-10172,16206,-17225,221,10872,-3356,-9456,8030,-24103,-7482,5428,-16472,-2912,4260,-6124,-748
12136,9020,-13768,13273,-18599,391,10752,-3752,-14956,12755,-26370,-11657,5964,-15640,-1492,3998,-5823,-496
14640,8804,-12536,5255,-22074,-1749,10908,-1436,-18060,18062,-23351,-17856,7356,-16592,-2072,5464,-6499,-1688
16160,7352,-15384,3067,-22486,2132,9164,784,-22252,22642,-19417,-24187,5756,-16588,-1320,7034,-8331,-1707
18084,7276,-16864,-777,-19451,4745,7388,2020,-25108,20117,-12189,-30634,4956,-15344,-1312,4756,-9246,225
20192,560,-17628,-2560,-12978,12381,5780,2668,-27620,17401,-3023,-32768,5580,-15676,-756,3294,-10400,508
22656,-768,-18204,-9006,-4202,14428,4440,3236,-29912,14169,3912,-32768,6120,-16972,-876,5671,-11875,640
19984,-1288,-17784,-9733,6475,9452,5052,4956,-26084,6854,18605,-31521,5088,-15516,308,6505,-14134,-974
7568,0,-3936,19615,-1853,-5459,4368,4156,1592,-12399,3138,2805,2484,-16116,-5048,-1160,-1934,98
8388,2440,-5320,25247,-2525,-2809,5356,1260,2832,-12740,-1485,887,3040,-16132,-4560,-1748,-5833,-639
9540,3908,-5740,23170,-3873,-3575,6468,344,3100,-12682,-6326,-380,5068,-18272,-5488,-263,-8504,-1805
10348,6048,-6584,21935,-7200,-3046,7520,-3676,720,-9295,-11362,-568,5280,-17060,-3512,3059,-9382,-2130
10536,6104,-7472,19993,-11583,-1288,9220,-3688,-2448,-4279,-17637,-3161,5672,-16800,-3440,5631,-11559,-1747
12232,5048,-15524,-10496,22113,7323,6428,7256,-12952,-6911,24346,-1303,3880,-15052,-2788,-1356,-7549,-1082
9356,2172,-15688,17742,21889,10638,6384,9500,-6912,-11509,22556,-616,4268,-16916,-2728,-2732,-4883,-2228
10576,-7684,-5616,23257,20238,4274,5508,8824,-2528,-13765,18544,1461,4656,-17640,-3572,-7367,-4058,-2694
9404,-4016,-3884,25180,11966,1707,5640,5960,2340,-11699,12263,4951,4208,-15992,-1420,-6453,-7771,-2518
8600,-2588,-2900,24166,4280,1364,2608,2016,2392,-12084,6017,5916,4888,-16488,-5296,-3465,-9885,-3280
7200,-180,-4236,27509,1982,-307,3224,544,5060,-8014,1689,5878,4756,-17200,-5112,1098,-10345,-2649
5916,3760,-5792,26690,-3132,-2629,3512,-1920,5296,-8151,-4574,1194,4588,-15516,-5008,3211,-10034,-2149
7192,3432,-5204,26499,-3986,-1624,5132,-3424,3560,-5405,-10694,-2751,4700,-16208,-4940,3379,-8295,-2109
8708,7360,-8052,27038,-7513,307,6412,-3980,-92,-749,-15807,-5421,4340,-15548,-5508,2344,-5793,-2124
10720,8292,-8320,22399,-11577,1244,10108,-2956,-2424,5312,-18785,-5414,5568,-15904,-6480,339,-3622,-1733
11244,7144,-10360,22076,-15276,1427,12464,-2388,-6684,10307,-20315,-3311,7688,-17576,-3492,1262,-6986,-2100
12208,10084,-11612,21365,-18396,-4973,14444,460,-11304,9422,-23811,-9966,6196,-17392,-2468,7609,-13043,-2909
14060,10392,-12652,17093,-17917,-11070,14596,1036,-15832,14845,-21592,-13170,4592,-15780,-3392,8081,-13875,-1153
14740,9532,-14624,14396,-19699,-6598,15024,3780,-17116,14484,-15782,-18567,6212,-16248,-2672,5937,-11965,380
16316,6756,-13552,10414,-19662,-3259,9648,552,-19972,22588,-12038,-17731,7616,-15952,-1760,5536,-14407,-1821
16352,8692,-15788,7633,-17052,-2484,7856,3688,-18776,21621,-7812,-21826,6808,-16508,-2456,5403,-16619,-2110
17012,7196,-15532,3194,-14479,-471,5220,-572,-20228,19928,-5171,-23952,5928,-15728,-2644,6736,-15323,354
15564,7176,-15524,-2696,-10332,2419,2708,216,-20240,17491,-2183,-26594,5956,-15760,-2044,5237,-11490,633
14400,7572,-16064,-4378,-3747,6505,2252,-1396,-21028,14300,-12,-28664,5552,-16044,-1556,2182,-10316,-269
15860,4044,-14976,-5849,2133,6217,2764,-1608,-22260,11539,2901,-28740,5544,-16892,-2112,953,-9299,-152
15820,-672,-13936,-9912,5237,1198,3380,-1372,-22936,11010,7997,-27715,6168,-17184,-1448,3929,-10375,107
16696,-4,-15092,-3392,12198,369,5592,276,-22720,5907,13053,-27160,5252,-16888,-768,4269,-16305,-1609
18864,-644,-17656,-2383,15042,-1366,7076,3292,-23404,4500,16103,-22931,5888,-16528,-1316,1076,-14845,-1903
18540,2928,-18784,-3252,20014,-529,9552,6268,-23100,2930,21451,-16916,4468,-16000,-240,1317,-5120,-670
16716,2568,-15332,324,25576,6289,6860,7592,-21532,7631,23292,-8805,3412,-17180,-664,-1218,-8524,-1567
17792,2516,-13620,4036,24839,10218,10920,7404,-15328,-2554,23672,-7934,4580,-17160,-2712,-565,-9220,-3228
16384,-724,-11452,13042,32012,10155,8696,10852,-14844,-8434,24730,-5304,4364,-16996,-2224,-1381,-11501,-2230
11292,-9588,-6204,13269,23741,9096,8668,9492,-10608,-11950,21060,-872,3636,-18348,-2548,-117,-10187,-2440
8556,-7388,-4872,20192,19313,7486,5556,9184,-7628,-13935,18880,3598,4072,-15428,-4580,-822,-10578,-1582
5556,-5864,-2600,22914,10396,2063,3240,5820,-3708,-11146,13909,8580,4376,-15576,-3692,-1956,-10972,-2399
6108,-1200,-4228,24437,2882,-788,2472,4024,-1108,-9866,9373,8302,5596,-16988,-2700,-1316,-10757,-2982
7848,644,-4436,25921,739,-1904,2712,1304,1884,-8521,6822,6757,5124,-17032,-4632,-145,-10012,-2646
14400,7572,-16064,-4378,-3747,6505,2252,-1396,-21028,14300,-12,-28664,5552,-16044,-1556,2182,-10316,-269
15860,4044,-14976,-5849,2133,6217,2764,-1608,-22260,11539,2901,-28740,5544,-16892,-2112,953,-9299,-152
15820,-672,-13936,-9912,5237,1198,3380,-1372,-22936,11010,7997,-27715,6168,-17184,-1448,3929,-10375,107
16696,-4,-15092,-3392,12198,369,5592,276,-22720,5907,13053,-27160,5252,-16888,-768,4269,-16305,-1609
18864,-644,-17656,-2383,15042,-1366,7076,3292,-23404,4500,16103,-22931,5888,-16528,-1316,1076,-14845,-1903
18540,2928,-18784,-3252,20014,-529,9552,6268,-23100,2930,21451,-16916,4468,-16000,-240,1317,-5120,-670
16716,2568,-15332,324,25576,6289,6860,7592,-21532,7631,23292,-8805,3412,-17180,-664,-1218,-8524,-1567
17792,2516,-13620,4036,24839,10218,10920,7404,-15328,-2554,23672,-7934,4580,-17160,-2712,-565,-9220,-3228
16384,-724,-11452,13042,32012,10155,8696,10852,-14844,-8434,24730,-5304,4364,-16996,-2224,-1381,-11501,-2230
11292,-9588,-6204,13269,23741,9096,8668,9492,-10608,-11950,21060,-872,3636,-18348,-2548,-117,-10187,-2440
