-11980,1568,-10800,-318,68,48,-13200,-184,-12184,-461,189,-393,4544,-16896,-748,237,-197,-133
-12128,1732,-10748,-41,170,37,-12880,36,-12048,-142,310,-256,4592,-16844,-904,183,109,347
-12120,1792,-10648,-46,57,-10,-12800,148,-11964,-49,405,-252,4544,-16908,-600,323,148,344
-12084,1648,-10656,40,2,138,-13020,84,-12060,22,416,-143,4340,-16872,-668,139,584,300
-12032,1608,-10712,12,125,-44,-13096,28,-11868,-195,139,-5,4356,-16892,-612,43,285,271
-12044,1672,-10788,177,-73,-110,-13040,568,-12004,135,-147,95,4744,-16888,-556,-68,96,59
-12008,1616,-10648,129,-22,85,-13140,660,-12196,-129,184,165,4556,-16912,-604,26,259,84
-12052,1632,-10820,-27,32,47,-13076,676,-12108,-216,4,36,4432,-16868,-580,-20,50,42
-12044,1572,-10660,-201,57,4,-12904,588,-12052,208,-112,-21,4584,-16956,-372,88,-12,66
-12176,1416,-10820,-210,136,61,-12812,688,-12152,-11,31,-85,4604,-16928,-512,-1,11,53
-12140,1484,-10724,-303,58,-81,-13036,636,-12088,-136,5,-89,4716,-16888,-644,-86,-16,68
-12088,1460,-10552,-7,-16,173,-13020,604,-12068,76,-107,-20,4668,-16856,-420,32,1,66
-12032,1520,-10660,-39,-67,39,-13080,732,-11940,-13,176,-6,4620,-16880,-664,13,224,43
-12064,1368,-10792,18,-28,28,-13064,752,-12112,49,-170,-18,4664,-16888,-668,-183,15,71
-12180,1516,-10900,57,30,-50,-13132,700,-12200,24,-67,48,4684,-16944,-556,83,71,149
-12128,1732,-10748,-41,170,37,-12880,36,-12048,-142,310,-256,4592,-16844,-904,183,109,347
-12120,1792,-10648,-46,57,-10,-12800,148,-11964,-49,405,-252,4544,-16908,-600,323,148,344
-12084,1648,-10656,40,2,138,-13020,84,-12060,22,416,-143,4340,-16872,-668,139,584,300
-12032,1608,-10712,12,125,-44,-13096,28,-11868,-195,139,-5,4356,-16892,-612,43,285,271
-12116,1680,-10712,106,-31,-9,-13276,-72,-12000,-230,111,105,4360,-16916,-660,236,149,268
-12116,1708,-10656,164,40,-7,-12772,92,-11920,-48,-57,166,4416,-16896,-656,145,-129,154
-12024,1780,-10692,110,-113,-58,-13000,116,-12008,-148,84,159,4404,-16980,-648,157,109,204
-11972,1792,-10888,213,-27,66,-13068,-52,-12096,-207,10,250,4284,-16988,-712,57,268,212
-12012,1768,-10740,-46,-37,-76,-12988,-212,-12080,-78,12,258,4300,-16760,-740,-108,21,83
-11976,1832,-10800,-72,71,20,-12920,-256,-12092,351,70,327,4300,-17004,-508,-470,-198,-44
-12028,1708,-10624,-309,246,8,-12804,-148,-11952,485,197,83,4488,-17080,-904,-498,-531,-238
